normalized_rowid,normalized_domain,normalized_source,normalized_utterance_id,normalized_start_time,normalized_speaker_id,normalized_text,normalized_start,normalized_end,normalized_url
18852,youtube,3VVx7QYmjNM,105831,0:04:28,Спікер,"Якщо ж ви доповнили малюнок іншими лініями або стрілами, то ви честолюбні, але не впевнені у своїй меті. Якщо ви намалювали щось інше, не схоже на символи стріли і мішені, то в такому випадку, можливо, ви некерована, бунтівна людина. Четвертий квадрат. Найчастіше в цьому квадраті поміщають безліч фігурок або малюнків.""",268,292,https://www.youtube.com/embed/3VVx7QYmjNM?start=268&end=292
18853,youtube,3VVx7QYmjNM,105835,0:04:52,Спікер,"Багато малюнків означає багато друзів, що ви комунікабельна людина, яка прагне до спілкування. Якщо ви провели всього одну лінію, то, швидше за все, ви потайна, стримана, замкнута людина. Якщо ви зобразили цеглу, то ви схильні до меланхолії, капризів, можливо, дивакуваті.",292,311,https://www.youtube.com/embed/3VVx7QYmjNM?start=292&end=311
18854,youtube,3VVx7QYmjNM,105838,0:05:11,Спікер,"П'ятий квадрат. Якщо ви використали малюнок, намалювавши якийсь замкнутий простір, наприклад, ліхтарний стовп, шию тварини тощо, то ви ведете гармонійне, здорове, регулярне статеве життя. Якщо ж ви залишили незаповненим простір між двома вертикальними лініямі, а малюнок подібний до наведеного прикладу,…",311,335,https://www.youtube.com/embed/3VVx7QYmjNM?start=311&end=335
18855,youtube,3VVx7QYmjNM,105841,0:05:35,Спікер,"… або ви змістили, спотворили до невпізнання його, то це свідчить про вашу сором'язливість у питаннях статі. Ви взагалі неохоче займаєтесь питаннями статі, в усякому разі не любите про це говорити. Якщо дві вертикальні лінії навели вас на думку про стовбур дерева, то статеве життя ви поєднуєте зі шлюбом. Якщо ж на дереві ви намалювали плоди, то ви дуже любите дітей.",335,364,https://www.youtube.com/embed/3VVx7QYmjNM?start=335&end=364
18856,youtube,3VVx7QYmjNM,105844,0:06:04,Спікер,"Шостий квадрат. Якщо ви підкорюєтесь малюнку, то це означає, що ви маєте рідкісну здатність швидко і легко схиляти на свій бік чужих людей. Якщо ж ви не сприймаєте малюнок, і, наприклад, у вас вийшов незграбний геометричний візерунок, то ви залишаєтесь поза компанією, у ваших стосунках з довкіллям переважає прагнення до влади, диктату. Можливо, ви дуже ревниві.",364,392,https://www.youtube.com/embed/3VVx7QYmjNM?start=364&end=392
18857,youtube,3VVx7QYmjNM,105847,0:06:32,Спікер,"Сьомий квадрат. Якщо ви намалювали щось над хвилястою лінією, то ви себе почуваєте зазвичай впевнено, у безпеці. Якщо навпаки, то ви мало вірите у свої сили. Намалювавши потопаючий предмет, ви показали, що вас турбує ваше майбутнє.",392,410,https://www.youtube.com/embed/3VVx7QYmjNM?start=392&end=410
18858,youtube,3VVx7QYmjNM,105850,0:06:50,Спікер,"Якщо ж ви намалювали ланцюжок або який-небудь лінійний орнамент, то ви, без сумніву, здатні завзято працювати, дуже свідомі і зрідка припускаєтесь помилок. Те що ви намалювали у восьмому квадраті означає кола ваших інтересів. Якщо ви залишили квадрат порожнім ймовірна Вам сумно жити тому не зашкодить підшукати собі якесь хобі.""",410,436,https://www.youtube.com/embed/3VVx7QYmjNM?start=410&end=436
18859,youtube,3VVx7QYmjNM,105854,0:07:16,Спікер,Дев'ятий квадрат. Якщо ви підкорилися малюнку доповнивши його квадратами або іншими геометричними фігурами так що зробився сіметричний візерунок то ви дисципліновані і вмієте організовано працювати в колективі. Якщо ж ви заштрихували квадратик чорного кольору і у вас вийшла картина з кривими лініями несиметрична і не схожа на правильну геометричну побудову,436,462,https://www.youtube.com/embed/3VVx7QYmjNM?start=436&end=462
18860,youtube,3VVx7QYmjNM,105858,0:07:42,Спікер,"то це говорить про те, що ви не схильні визнавати авторитети, вперті і наполегливі. десятий квадрат. """,462,470,https://www.youtube.com/embed/3VVx7QYmjNM?start=462&end=470
18861,youtube,3VVx7QYmjNM,105862,0:07:50,Спікер,"Якщо ви просто замкнули кільце, то ви постійно потребуєте захисту й підтримки. Ви бажаєте нічого не вирішувати самі. Крім того, на вас мають великий вплив уявлення, прищеплені з дитинства. Якщо ви не замкнули кільце, то ви незалежна людина, яка має в своєму житті певні цілі. Якщо ж ви намалювали людське вухо, то у вас прихований характер.",470,497,https://www.youtube.com/embed/3VVx7QYmjNM?start=470&end=497
18862,youtube,3VVx7QYmjNM,105865,0:08:17,Спікер,"Якщо ж на малюнку ви побачили ручку чашки, то ви маєте розвинути батьківське або материнські почуття. одинадцятий квадрат. Якщо ви сприймаєте малюнок як елемент якоїсь настільної гри то це вказує на наявність у вашому характері духу змагання деякої напористості. Жінки часто домальовують приведену схему до квадрата або зображують який-небудь символ будинку.""",497,524,https://www.youtube.com/embed/3VVx7QYmjNM?start=497&end=524
18863,youtube,3VVx7QYmjNM,105869,0:08:44,Спікер,"Це, зазвичай, свідчить про їхню хазяйновитість. І останній перший, другий квадрат. Розміщені на малюнку крапки збуджують у людей фантазію. Якщо ви використали ці крапки як складову частину картинки то це показує що у вас відповідна уява. Якщо ж ви затушували крапки та з'єднали їх у коло то це вказує на логічне мислення і практичний склад розуму.""",524,552,https://www.youtube.com/embed/3VVx7QYmjNM?start=524&end=552
18864,youtube,3VVx7QYmjNM,105873,0:09:12,Спікер,"Також ж деякі характеристики малюнків можна інтерпретувати таким чином. Прагнення до лідерства. Якщо в квадраті один намальоване сонце у квадраті вісім - трикутник стріла чи блискавка то можна впевнено сказати що досліджуваний має стабільне прагнення до лідерства.""",552,571,https://www.youtube.com/embed/3VVx7QYmjNM?start=552&end=571
18865,youtube,3VVx7QYmjNM,105877,0:09:31,Спікер,"Крім цього, можна пройтись очами по всіх квадратах і оцінити, чи в деталях інших малюнків підтверджується ця тенденція? Тобто, чи є в інших малюнках елементи трикутників і стріл, які характеризують енергійність і здатність концентруватися на основній цілі. Також, без розвиненого честолюбство до лідерства не прагнуть.",571,594,https://www.youtube.com/embed/3VVx7QYmjNM?start=571&end=594
18866,youtube,3VVx7QYmjNM,105880,0:09:54,Спікер,"Тому, якщо в квадраті три у досліджуваного стріла, яка летить у мішень, а у квадраті одинадцять - хрестики-нулики, то ця якість притаманна особистості. Якщо, крім цього, у квадраті сім малюнок розташований над лінією, в квадраті десять не замкнуті кола, то ви впевнена, незалежна людина, яка знає, чого хоче.",594,620,https://www.youtube.com/embed/3VVx7QYmjNM?start=594&end=620
18867,youtube,3VVx7QYmjNM,105883,0:10:20,Спікер,"Творчий потенціал. Якщо в квадраті два і більша частина малюнка міститься за межами внутрішнього квадрату і має романтичний або космічний характер, то вас приваблюють не тільки подорожі, а й все нове. З цієї точки зору слід оцінити також квадрати шість, сім, десять і дванадцять.",620,641,https://www.youtube.com/embed/3VVx7QYmjNM?start=620&end=641
18868,youtube,3VVx7QYmjNM,105886,0:10:41,Спікер,"Буває навпаки, що в квадратах дев'ять, дванадцять і сім, и, досліджуваний дублює малюнки, тобто нарощує їх, домальовує багато квадратів, кілець чи хвиль, особливо не додаючи своєї фантазії. Це, звичайно, характеризує схильність до репродуктивної діяльності, тобто є антиподом творчої.",641,664,https://www.youtube.com/embed/3VVx7QYmjNM?start=641&end=664
18869,youtube,3VVx7QYmjNM,105889,0:11:04,Спікер,"Здатність до самоорганізації. Вона визначається певною мірою елементами раціональності, прагматизму, упорядкування в мисленні індивіда.",664,675,https://www.youtube.com/embed/3VVx7QYmjNM?start=664&end=675
18870,youtube,3VVx7QYmjNM,105892,0:11:15,Спікер,"Так, на здатність до упорядкування, тобто планування інформації та дій може вказувати такий факт: у квадраті чотири піддослідний намалював осьову лінію та машини, які рухаються в протилежних напрямах, як на шосе, за правилами. ",675,694,https://www.youtube.com/embed/3VVx7QYmjNM?start=675&end=694
18871,youtube,3VVx7QYmjNM,105895,0:11:34,Спікер,"Вухо, намальоване в десятому квадраті, означає не тільки прихований характер, а і прагнення до інформованості. Також на дисциплінованість працелюбність і логічність мислення вказують підкорення малюнкам у квадратах шість і дев'ять а також домальовування кіл і з'єднання точок в десятому і дванадцятому квадратах.""",694,721,https://www.youtube.com/embed/3VVx7QYmjNM?start=694&end=721
18872,youtube,3VVx7QYmjNM,105899,0:12:01,Спікер,"На здатність досліджуваного до створення сприятливого психологічного мікроклімату в колективі будуть вказувати наявність гумору в малюнках, фігур круглої форми, елементів природи, предметів домашнього вжитку, нейтральних, але здатних себе захистити тварин.",721,743,https://www.youtube.com/embed/3VVx7QYmjNM?start=721&end=743
18873,youtube,3VVx7QYmjNM,105902,0:12:23,Спікер,"Ну що ж. Ось і завершився наш тест. Сподіваюсь, що ви дізнались сьогодні про себе щось нове і цікаве.      ",743,,https://www.youtube.com/embed/3VVx7QYmjNM?start=743
18874,youtube,vODODlUb200,105923,0:00:01,Спікер,"Доброго дня, ми з України. Вітаю вас на каналі, шановні студенти, відвідувачі та гості каналу. І ще раз да? Як запобігти емоційному виснаженню та відновити власні ресурси? Давайте спочатку поговоримо що таке """"емоційне виснаження"""" і як його розпізнати.""       ",1,24,https://www.youtube.com/embed/vODODlUb200?start=1&end=24
18875,youtube,vODODlUb200,105928,0:00:24,Спікер,"Ну, ви бачите на слайді, що емоційне виснаження - це такий, тривалий, стан неспокою та емоційного спустошення, що виникає внаслідок стресу та посилюється з часом. Це такий, дуже тривожний, дзвіночок, який може стати небезпечним для особистого життя, для навчальної, професійної діяльності. ",24,44,https://www.youtube.com/embed/vODODlUb200?start=24&end=44
18876,youtube,vODODlUb200,105931,0:00:44,Спікер,"Ну, я так думаю, що, оскіки ми з вами зараз в такій складній ситуації, і дійсно нас є такий, тривалий, стан неспокою, е, і це, дійсно, є для нас дуже небезпечним. Тому дуже важливо розуміти, наскільки виражене у нас це емоційне виснаження, це по-перше. Ну, а, по-друге, знати, и, як, и, ну, хотя би, хоча б частково позбутися цього стану.",44,14,https://www.youtube.com/embed/vODODlUb200?start=44&end=14
18877,youtube,vODODlUb200,105934,0:00:14,Спікер,"І сьогодні я вам це пропоную.  Зараз у вас на екрані будуть певні показники емоційного виснаження. Тут вони представлені, їх тут вісім. Уважно прочитайте і спробуйте, ну, скажімо так, поставити собі плюс або галочку там, де ви вважаєте, що цей показник сьогодні присутній у вашому житті.",14,95,https://www.youtube.com/embed/vODODlUb200?start=14&end=95
18878,youtube,vODODlUb200,105937,0:01:35,Спікер,"Ну, і зрозуміло, що, чим більше у вас буде цих плюсіків, чим більше ваши бали наблизяться до восьми, тим більше у вас рівень емоційного виснаження, і точно треба думати, що з цим робити. Якщо хочете, я вам зачитаю ці всі вісім показників. А ви там собі десь галочку, можна навіть умовно, наставите собі.",95,120,https://www.youtube.com/embed/vODODlUb200?start=95&end=120
18879,youtube,vODODlUb200,105940,0:02:00,Спікер,"Перший показник: ""Я усміхаюся рідше, ніж раніше, навіть у ситуаціях, що зазвичай мені здаються позитивними"". Друге: ""Мої почуття здаються притупленими - музика не приносить задоволення, їжа не смакує, я хочу носити переважно сіре та чорне"". А, третє: ""Я не можу заснути, або не відпочиваю уві сні, тому протягом дня думки лише про сон.",120,147,https://www.youtube.com/embed/vODODlUb200?start=120&end=147
18880,youtube,vODODlUb200,105943,0:02:27,Спікер,"Четверте: ""Спілкування дається складно, важко сконцентруватися на розмові навіть у колі друзів"". О, це четверту, п'яте: ""Мене дратують гучні звуки"". Шосте: ""Мене дратує багато що, але найбільше - листування в соцмережах і телефонні розмови"". Сьоме: ""Рівень моєї тривожності вищий, ніж зазвичай.",147,170,https://www.youtube.com/embed/vODODlUb200?start=147&end=170
18881,youtube,vODODlUb200,105946,0:02:50,Спікер,"І восьме: ""Я можу розплакатися в будь-який момент: під час перегляду кіно, новин, сентиментальних історій і навіть шоу з щасливим кінцем"". Ну, це точно, ну, как би, плюсик або галочку ми можемо ставити, якщо ця поведінка для мене є незвичною.",170,189,https://www.youtube.com/embed/vODODlUb200?start=170&end=189
18882,youtube,vODODlUb200,105949,0:03:09,Спікер,"Ну, наприклад, якщо стосовно восьмого показника, якщо це для вас, е, звичайна поведінка, що ви дуже чутлива людина, та, то це чи вряд буде показником емоційного виснаження. А якщо це для вас не є звичайною поведінкою, але саме зараз ви відчуваєте, що стали дуже чутливими, то тоді це можна зарахувати до показника емоційного виснаження.",189,213,https://www.youtube.com/embed/vODODlUb200?start=189&end=213
18883,youtube,vODODlUb200,105952,0:03:33,Спікер,"Але, все ж таки, да, оскіки ми все одно з вами продовжуємо бути в такій складній стресовій ситуації, і нам потрібна, все ж таки, мати певну опору, певні власні ресурси, оскільки основна опора для нас ми є, ми, как би, самі для себе є основною опорою в будь-якій ситуації, так, звичайно, є близькі, є оточуючі,…",213,240,https://www.youtube.com/embed/vODODlUb200?start=213&end=240
18884,youtube,vODODlUb200,105955,0:04:00,Спікер,"…які нам можуть дати підтримку певну, але, все ж таки, внутрішня опора, тобто опора на себе, на свої власні ресурси, вона завжди для людини є основною. Тому зараз є у нас така вправа яка складається з п'яти ну скажімо так етапів. І можливо навіть якщо це нам зараз не актуально то можливо якщо ну будемо сподіватися що це не потрібно буде.""",240,269,https://www.youtube.com/embed/vODODlUb200?start=240&end=269
18885,youtube,vODODlUb200,105959,0:04:29,Спікер,"Але щоб у вас була ця вправа, скажімо так, під рукою, щоб ви могли її, нею скористуватися. І перше да на що я хочу звернути увагу і щоб ви зараз це зробили. Все ж таки ви знаєте оскіки ми з вами вже другий рік поспіль е вивчаємо психологію з різних боків ви знаєте що для того щоб рухатися далі        …""",269,294,https://www.youtube.com/embed/vODODlUb200?start=269&end=294
18886,youtube,vODODlUb200,105963,0:04:54,Спікер,"…а, для того, щоб, е, ну, бачити певні свої кроки, перше, що потрібно зробити, це, ну, скажімо так, чесно дати собі відповідь на питання: ""Що я втратив?"" Це дуже важливий момент. Це, таким чином, ми відпускаємо минуле. Я розумію, що кожен десь з нас, там, да, розуміє, знає, що він втратив.",294,317,https://www.youtube.com/embed/vODODlUb200?start=294&end=317
18887,youtube,vODODlUb200,105966,0:05:17,Спікер,"Ну, ви знаєте, поки ми це не, скажімо так, візуалізуємо, тобто поки ми не пропишемо, и, це буде у нас, ну, десь, на... між підсвідомим і несвідомим, скажімо, між свідомим і несвідомим. Тому зараз треба вже, у, свідомо для себе дати відповідь на питання: ""Що я втратив?"" І ви бачите на слайді, що зараз, е, напишіть спісок, список того, що ви втратили і, головне, ну от, як… ",317,345,https://www.youtube.com/embed/vODODlUb200?start=317&end=345
18888,youtube,vODODlUb200,105969,0:05:45,Спікер,"…Аня сказала, шо я плачу, да? Тобто треба дозволити собі це, від..., ну, виплакати, погорювати, поплакати, посумувати. Але потім відпустити, щоб це не зжирало вас зсередини. Тобто жити минулим, ну, вже, як це, не потрібно, да, воно пройшло. Якщо ми будемо завжди повертатися і думати, як було раніше, е, то с... ми не зможемо рухатися вперед.",345,374,https://www.youtube.com/embed/vODODlUb200?start=345&end=374
18889,youtube,vODODlUb200,105972,0:06:14,Спікер,"Треба прийняти цю реальність яка зараз у нас сьогодні є, прийняти, що так, як раніше, все одно не буде. Але, ну, це наша реальність. І для того, щоб рухатися далі, треба це теж прийняти. Ось цей етап прийняття, він буде тільки тоді, коли ми з вами зможемо відпустити минуле. Тому краще зосередитись на тому, що ви маєте зараз. Тому зараз напишить, ну хоча б принаймні декілька речей, чого ви втратили. ",374,404,https://www.youtube.com/embed/vODODlUb200?start=374&end=404
18890,youtube,vODODlUb200,105975,0:06:44,Спікер,"І відпускайте своє минуле. Будь ласка, там, скіки, давайте пару хвилин на те, щоб ви написали список того, що ви втратили. А, значит, зараз я вам пропоную тепер подумати над наступним питанням: ""Що я можу?"" І це саме, про «що я можу зараз».",404,426,https://www.youtube.com/embed/vODODlUb200?start=404&end=426
18891,youtube,vODODlUb200,105978,0:07:06,Спікер,"Тобто перерахуйте свої власні оці ресурси, сили, фінансові, фізичні, психологічні, можливо, професійні, як хтось працював вже.",426,438,https://www.youtube.com/embed/vODODlUb200?start=426&end=438
18892,youtube,vODODlUb200,105981,0:07:18,Спікер,"І, м, пам'ятайте, шо в вас є ресурси, тобто це може бути будь-яка ваша якість, можливо, це сила духу, моральний дух, можливо, це певні навички, які маєте і ви відчуваєте, що це саме ваша сила, ваш ресурс, який вам, ну, може допомогти зараз в тій ситуації, в якій ми знаходимось.",438,463,https://www.youtube.com/embed/vODODlUb200?start=438&end=463
18893,youtube,vODODlUb200,105984,0:07:43,Спікер,"І головне, зверніть увагу, тут на слайді написано - просіть про допомогу. Тобто, якщо ви відчуваєте, що у вас чогось, ну, зараз не вистачає, дуже часто ми, ну, боїмося, соромимося сказати іншим, що вам потрібна допомога. Якщо в вас є людина, з якою ви можете поділитися, поговоріть про це з нею.",463,487,https://www.youtube.com/embed/vODODlUb200?start=463&end=487
18894,youtube,vODODlUb200,105987,0:08:07,Спікер,"Зараз не соромно просити, особливо, ви знаєте, що буває, саме про психологічну підтримку коли йде мова, сьогодні є дуже багато інформації с безкоштовними сайтами, скажимо так, психологічні, де можна отримати безкоштовно саме психологічну підтримку, але дуже в багатьох, и, дуже складно навіть визнати собі,…",487,516,https://www.youtube.com/embed/vODODlUb200?start=487&end=516
18895,youtube,vODODlUb200,105990,0:08:36,Спікер,"…що мені зараз потрібна саме така підтримка. Тому, якщо ви десь там внутрішньо відчуваєте, що вам важко, що вам потрібна ця підтримка, не бійтеся, знайте, що є, ну, в різних соцмережах зараз є багато телефонів, куди можна подзвонити, є, куди можна звернутися, тому не бійтеся, ну як це, зізнатися самому собі, що вам це потрібно.",516,543,https://www.youtube.com/embed/vODODlUb200?start=516&end=543
18896,youtube,vODODlUb200,105993,0:09:03,Спікер,"Ну якщо не потрібно, це добре. Якщо потрібно, знов таки, це знов нормально в цій ситуації, тому будь ласка. Але да все ж таки у кожного з вас є ці сили і тому зараз ну хоча б два-три и моменти запишіть - які ви відчуваєте в собі ось ці ресурси сили и з чим вони пов'язані можливо з вашими особливостями вашого характеру можливо.""",543,571,https://www.youtube.com/embed/vODODlUb200?start=543&end=571
18897,youtube,vODODlUb200,105997,0:09:31,Спікер,"Ну, ось так. Далі я вам пропоную відповісти на таке питання: """"Що я маю зараз?"""" Тобто що ви маєте прям сьогодні? Це теж дуже важливо тому що попередньо ми говорили що ми втратили. Але ми повинні зрозуміти що в принципі у нас є багато речей які з нами залишилися. Ви бачите",571,593,https://www.youtube.com/embed/vODODlUb200?start=571&end=593
18898,youtube,vODODlUb200,106001,0:09:53,Спікер,"…я вам пропоную зараз написати список із п'яти-десяти речей, які у вас є, навіть якщо це запасна білизна.",593,601,https://www.youtube.com/embed/vODODlUb200?start=593&end=601
18899,youtube,vODODlUb200,106004,0:10:01,Спікер,"Тобто можна написати будь що, що на вашу думку є для вас важливим. Можливо, це кілька добрих дій, трапились з вами за останні, да, декілька днів. Можливо, там, або навіть сьогодні вже трапились. Наприклад, можливо, ви пили смачну каву чи смачний чай. Можливо, ви з'їли смачну цукерку, і це теж, ну, маленькі, такі, маленькі, та, але все ж є дуже важливим зараз для вашої підтримки:…",601,629,https://www.youtube.com/embed/vODODlUb200?start=601&end=629
18900,youtube,vODODlUb200,106007,0:10:29,Спікер,"…маю, де спати, поруч зі мною люди - рідні друзі, це теж дуже важлива. Я не голодний, я спілкувався. Тобто ви можете для себе скласти, ну, в принципі, якомога більше речей, які у вас є. Але, ну, знов таки, хто скіки зможе написати. Ви, знов таки, можете потім ще, е, підходити до цього списка і дописувати. Чим, мені здається, буде більше цей список, тим краще для вас. ",629,658,https://www.youtube.com/embed/vODODlUb200?start=629&end=658
18901,youtube,vODODlUb200,106010,0:10:58,Спікер,"Тому що це, знов таки, візуально ви будете бачити, що насправді у вас є більше, можливо, ніж Ви думали і ніж ви втратили. Ну, і обов'язково дякуйте за це, просто дякуйте. Не когось, там, прям спеціально, а просто дякуйте за те, що у вас є це сьогодні. І ми, ну, я думаю, шо зараз такий період, шо ми живемо саме сьогоднішнім днем, е,…",658,684,https://www.youtube.com/embed/vODODlUb200?start=658&end=684
18902,youtube,vODODlUb200,106013,0:11:24,Спікер,"…не заглядаючи да… дуже далеко вперед і не обертаючись в минуле, це, в принципі, взагалі-то, так, бажано щоб було, але саме зараз такий період, що потрібно зосереджуватись саме на тому, що я маю зараз, що я маю сьогодні. Отже, давайте, на скіки? Ну, п'яти хвилиночок, три-чотири хвилиночки на те, щоб написати той список. І нехай він вас візуально радує,… ",684,711,https://www.youtube.com/embed/vODODlUb200?start=684&end=711
18903,youtube,vODODlUb200,106016,0:11:51,Спікер,"…щоб ви бачили що у вас є, в принципі, сьогодні достатньо для того, щоб рухатися вперед. Важливий момент. Хочу звернути вашу увагу на це, щоб ви не забували про свої потреби і бажання. И, тобто - це дати зараз відповідь на питання: ""Що я хочу? Які я маю потреби, бажання?""",711,733,https://www.youtube.com/embed/vODODlUb200?start=711&end=733
18904,youtube,vODODlUb200,106019,0:12:13,Спікер,"Тому що в складних умовах нам дійсно буває, е, важко пригадувати про свої бажання. И, тому, навіть в таких складних умовах нам треба запитувати про свої бажання, бо саме вони є нашою мотивацією. Знаєте, буває іноді таке, що деякі думають, що я не маю права на те, щоб шось бажати, щоб хотіти. Ні, на все ми маємо право.",733,758,https://www.youtube.com/embed/vODODlUb200?start=733&end=758
18905,youtube,vODODlUb200,106022,0:12:38,Спікер,"Це наше, основна, як це движуча сила, це те, що нас рухає вперед, не забувайте про свої потреби. Навіть якщо вони маленькі, і хоча б один раз на день задовольна… задовольняйте своє ""Хочу"". Тобто робіть для себе маленькі такі приємнощі. Навіть якщо це, знов таки, да, можливо, там, у, нє знаю, шоколадка, шось таке, смачненьке.",758,787,https://www.youtube.com/embed/vODODlUb200?start=758&end=787
18906,youtube,vODODlUb200,106025,0:13:07,Спікер,"Або, можливо, це якась річ, яку дуже довго хотіли собі купити, але ви, ну, вам жалко, ну, ви розумієте, що зараз гроші можуть бути потрібні в іншій сфері, але можливо, якщо це дуже ваше велике бажання, і ви точно знаєте, що це вам принесе велике задоволення, то, можлива, знов таки, можна дозволити задовольнити це бажання або потребу.",787,813,https://www.youtube.com/embed/vODODlUb200?start=787&end=813
18907,youtube,vODODlUb200,106028,0:13:33,Спікер,"Тому зараз я вам пропоную, ну, хоча б принаймні декілька дати відповідей на питання: ""Що я хочу?"" Тобто пригадати про свої потреби, бажання і записати про це. И зараз да після того що ми з вами проговорили я вам пропоную дати відповідь на останнє питання: """"Що я роблю?"""" Саме роблю да? Тобто які мої найближчі кроки? Ну от як зараз нам Настя сказала що зараз коли завершиться пара        … """,813,842,https://www.youtube.com/embed/vODODlUb200?start=813&end=842
18908,youtube,vODODlUb200,106032,0:14:02,Спікер,"…вона піде і задовольнить своє просте бажання. Тобто це нормально. Тобто зараз в такій ситуації, важкій, да, в складній ситуації іноді для себе навіть, ну, потрібно планувати навіть прості кроки. Так як, да, піти в душ, піти з'їсти піро... піро… пиріжок, сходити, можливо, в магазин, можливо, зробити домашні справи. Тобто дуже важливо заповнювати свій час певними справами.",842,871,https://www.youtube.com/embed/vODODlUb200?start=842&end=871
18909,youtube,vODODlUb200,106035,0:14:31,Спікер,"Але це можливо, знов-таки, якщо ви вже зорієнтуватися зі своїми власними ресурсами і якщо ви відчуваєте в себе певні сили. Якщо ви відчуваєте їх так багато, як нам говорила Дарья, то можна спрямувати їх на користь собі та іншим. И, ну, дійсно, в сій ситуації найгірше бути пасивними. Але пам'ятайте, що навіть на це ви маєте трохи часу, ви маєте на це право, м, але,…",871,898,https://www.youtube.com/embed/vODODlUb200?start=871&end=898
18910,youtube,vODODlUb200,106038,0:14:58,Спікер,"…ну, повністю не залишатись в такому стані апатії, тому що це теж, е, не принесе нам користь. Але якщо зараз, саме зараз ви відчуваєте, що в вас немає сил на те, щоб бути активними, то дозвольте собі, дайте собі право, е, трошки бути пасивними. Але, але, все одно, дійде, а, плануйте, заповнюйте свій час.",898,924,https://www.youtube.com/embed/vODODlUb200?start=898&end=924
18911,youtube,vODODlUb200,106041,0:15:24,Спікер,"Але я, ну, відчуваю сьогодні по вашим відповідям, що ви вже, в принципі, більш-менш впорались з цією ситуацією, ви вже знаходите для себе якісь корисні справи, и, ну, корисні для вас в першу чергу, да, щоб заповнити час, щоб, ну, було, чим зайнятися.",924,944,https://www.youtube.com/embed/vODODlUb200?start=924&end=944
18912,youtube,vODODlUb200,106044,0:15:44,Спікер,"Я сподіваюсь, що ви почули, зробили для себе щось корисного, навіть якщо десь ми, там, да, для себе проговорили, побачили, я думаю, що це корисно, і... Ну, і я сподіваюсь, що наша зустріч для вас була і цікавою, так само, як і корисною. І тоді, ну, все, всі завдання є на Google-класі. Це я теж скину туди. Нехай буде. Мало лі.",944,973,https://www.youtube.com/embed/vODODlUb200?start=944&end=973
18913,youtube,vODODlUb200,106047,0:16:13,Спікер,"Можливо, вам захочеться потім повернутися десь до цієї вправи, можливо, комусь, не знаю, іншому, можливо, порекомендувати. Вона теж там буде на Google-класі. Все робіть завдання і до наступної зустрічі в наступний понеділок. Плануємо цю зустріч. Так щоб у нас було шось там впереді попереду  маячило скажімо так. Все.""",973,999,https://www.youtube.com/embed/vODODlUb200?start=973&end=999
18914,youtube,vODODlUb200,106051,0:16:39,Спікер,Я вам дякую за увагу і до побачення. ,999,,https://www.youtube.com/embed/vODODlUb200?start=999
18915,youtube,DjQ9kjq9OeY,106069,0:00:00,Спікер,"Доброго дня. Ми з України. Вітаю вас на каналі, шановні студенти, відвідувачі та гості каналу. Доброго дня. Сьогодні ми поговоримо як проводити тест """"Незакінчені речення"""" Сакса Леві та головне як інтерпретувати результати отримані за цим тестом. Е нагадаю        ...""",0,24,https://www.youtube.com/embed/DjQ9kjq9OeY?start=0&end=24
18916,youtube,DjQ9kjq9OeY,106073,0:00:24,Спікер,"... досліджуваному пропонується шістдесяти незакінчених речень, які потрібно завершити одним або декількома словами. Е, тест можна проводити в усній або письмовій формі. Але, все ж таки, рекомендовано у письмовій, щоб потім наочно було видно...",24,44,https://www.youtube.com/embed/DjQ9kjq9OeY?start=24&end=44
18917,youtube,DjQ9kjq9OeY,106076,0:00:44,Спікер,"...відповіді, і їх можна було проаналізувати, а не згадувати. Тест може також застосовуватися індивідуально, або групах, займає він приблизно від двадцяти до сорока хвилин і вік піддослідних - від вісімнадцяти до шістдесяти до шістдесяти років, саме...",44,65,https://www.youtube.com/embed/DjQ9kjq9OeY?start=44&end=65
18918,youtube,DjQ9kjq9OeY,106079,0:01:05,Спікер,"...оригінальний тест ""Незакінчені речення"" можна пропонувати десь з вісімнадцяти років. Для молодших дітей, навіть сьогодні є для дітей дошкільного віку, а, вже модифіковані варіанти, які зроблені відповідно до віку дітей, які приймають участь у дослідженні. Е, методика або тест «Незакінчені речення» дозволяє виявити як усвідомлювані,...",65,93,https://www.youtube.com/embed/DjQ9kjq9OeY?start=65&end=93
18919,youtube,DjQ9kjq9OeY,106082,0:01:33,Спікер,"...так і несвідомі установки людини в різних сферах її життя. Е, всі речення тесту поєднуються у декілька груп, їх всього п'ятнадцять, що відображають ставлення людини до сім'ї, до міжособистісних стосунків, до відносин між чоловіком і жінкою, там, особливості самосприйняття...",93,116,https://www.youtube.com/embed/DjQ9kjq9OeY?start=93&end=116
18920,youtube,DjQ9kjq9OeY,106085,0:01:56,Спікер," ...і так далі. Е, тест був розроблений Джосефом Саксом та Сідней Леві у тисяча дев'ятсот п'ятдесятих роках. Я думаю, що ви знаєте, що він відноситься до проективних тестів, до проективної діагностики, і він є варіантом техніки словесних асоціацій. А, оскільки ви вже дивились лекцію про проективний підхід у дослідженні...",116,144,https://www.youtube.com/embed/DjQ9kjq9OeY?start=116&end=144
